ست لە پاشەکەوتەکانتار مەدەنلە کەنەدا یاسایەکەیەت کاتان لێ|shadwman_chunk1433.wav
دەکەم لێرش بەڵاوی بکەنەوە و کاری پێ بکەم سەبارەت بەپاشە کەوتە|shadwman_chunk1434.wav
ئەم یاسایاڕێیگەت پێدەدات پانزە بۆ لە سەدابیستی دەرامەتی ساڵانەت لەه|shadwman_chunk1435.wav
حسابێکی تایبەتدە پاشەکەوت بکەیتئەمی ئاسایە ڕێگەت پێ دەدان پانز|shadwman_chunk1436.wav
ە بۆ لە سدابیستی دەرامەتی ساڵانەت لە حسابێکی تایبەتە پاشەکەوت بکەیت|shadwman_chunk1437.wav
ئەگەر ئەم کارە بکەیت دەوڵەت لەسەرەوە باجتی وەرناکرێت ئەمە بۆ ئایین دەتا|shadwman_chunk1438.wav
بۆ دڵنیایە لە ڕوۆش نایە من ناڵێم بۆ ترچ و ڕۆژی ڕەش بەڵام دەوڵەت|shadwman_chunk1439.wav
ئەمە دەکات تا سبینی کەمترم وۆچەی خانەنیشینی بدات لە باش دەدبەخشێت|shadwman_chunk1440.wav
لە تەواوی ئەم ماوەیەدا بۆ منداڵەکانم هەریەکەو مانگی جوسەت دۆلاریان بۆد|shadwman_chunk1441.wav
ە دەموو دەیخەمە حیسابیکەوە بە ناوی حێسابی ئایەندەی منداڵان|shadwman_chunk1442.wav
حکومەتیش هەندێک هاو کاری دەکات ئیتر کاتی منداڵەکەت دەچیتە قوتابخانە|shadwman_chunk1444.wav
خوێندنەکەی بە خۆڕایە ئێستا کچەکەی من تەمەنی چواردەساڵە پێنشەش ساڵ|shadwman_chunk1445.wav
و پارەکەمانەی کە من بۆم داوەکچە بچووکەکەم کە تەمەنی دوو ساڵە کاتی دەچی بۆ|shadwman_chunk1447.wav
زانگۆ حەفتا و پیرج هەزار دۆلار پارەی هەیە ئەمە شتەنیا مانگی بە دووسەد دۆلا|shadwman_chunk1448.wav
ر پاشەکەوکاچێک بڵێیت ئەمە دۆلارێکە و نەرخێکی ئەوتوێنیا کارە تا|shadwman_chunk1449.wav
وە پارە بەهای هی پارە گرنگی هەیەپاشەکەوت|shadwman_chunk1450.wav
بکەن با پارەیەکی کەم باشان دڵۆپدڵەب کۆ دەبێتەوە دەبێت بەدەریا|shadwman_chunk1451.wav
لەبیرتان نەچێت ئەو باوڕانەی کە لە مێشماندان ڕێبەریمان دەکەن|shadwman_chunk1452.wav
مێشکت هەزار جۆر فیڵبەکار دەهێنێت تا تۆساماندار نەبیت جونکە فیریان کردووە|shadwman_chunk1453.wav
ئەوەی ڕەنجنەکێشییەت نابەیت بە خاوەنی گەن مێشکت دەیەوێت نەگۆڕێت دەیەوێت بە|shadwman_chunk1454.wav
رگری بکەیت بەردەوام دەیوێت بەرگری بکەیت من دەڵێم گوێی لێ مەگرەبڕۆ|shadwman_chunk1455.wav
پێشەو و ئەم کارە بکەهەروەها حسابێک بکەرەوە بە ناوی خۆشی و سەرگەرم|shadwman_chunk1456.wav
ی لە سەدادەبۆ لەسەدا پانزە دابنێ بۆ خۆشی و سەگەرمی یانی چی|shadwman_chunk1457.wav
ی ئەم پاریە ئەگەر دەتوانیت هەفتانە خەرجی بکە ئەگەر ناتوانیت مانگانە|shadwman_chunk1458.wav
ئەگەر هەر ناوتوانی لایەنی کەم لە ماوی سێماندا هەر پارێک لەناو ئەم حس|shadwman_chunk1459.wav
تابەدایە خەرجی بکەئەم پارەیە تەنیا لەو شتانەدا خەرچ بکەن کە چیژیان لێ|shadwman_chunk1460.wav
وەردەگریت دەتەوێ شتێک بکڕیت شتێک بخۆیت بۆ شوێنی پڕت میوانی سا|shadwman_chunk1461.wav
ز بکەیت هەر کاری بچەوی بیکەیت تەنیا دەبێ چێژ و سەرگەرمی تێدابێت|shadwman_chunk1462.wav
ئەمە بۆچییەبۆ ئەوەیە کە میشکت مادام نایەوێت بگۆڕێت پێی بڵێ ئەمەد|shadwman_chunk1463.wav
تیارییە بۆ تۆئەوسا وەک منداڵ گێت بەدوادە ئەم لەسەد|shadwman_chunk1464.wav
دەبوو پانزەیە دەتجوڵێنێت هەمیشە هانیدەدات زیاتر پەیدا بکەیتهەو|shadwman_chunk1465.wav
کات یارمەتی دەدات دەرامەتت بەرس بکەیتەوە چونکە مێشکی بە ئاگات ساما|shadwman_chunk1466.wav
ندارت ناکات بیرکردنەوەت باوەڕەت ساماندارەی دەکاتمێشکی|shadwman_chunk1467.wav
نائاگات وەک منداڵێگوایە کە تەمەنی سێ بۆ پێنساڵەدیاری بۆ بک|shadwman_chunk1468.wav
ڕە ئەگە دیاری بۆ نەکڕێت کاری خۆت خراپ دەکەیت و سەرکەوتوو نابەیت|shadwman_chunk1469.wav
ئەم لە سەدادە بۆ پازەیە دابنێ تەنیا بۆچیش و خۆشی نەچیت کتێب بکڕیت|shadwman_chunk1470.wav
بەڕۆی یاریی منداڵانی پێ بکە بەڕۆ سوارەی شەوان دافەربە ئەوەی منداڵەکی نا|shadwman_chunk1471.wav
خت پێیخۆشە لەگەڵ هاوڕێکانت بڕۆ بۆ سەفار هەر شتێک کە منداڵێکی تەمەن|shadwman_chunk1472.wav
نسیی بۆ و پێنجساڵان پیخۆشە ئەو بکە بە کوردیی خۆتان باشتە دەزا|shadwman_chunk1473.wav
انن لە سەدا پێش بۆ لە سەدادا بۆکاری خێروومانەوی بۆ نموونە دە|shadwman_chunk1474.wav
ببەخشیر هەر کاری دەتەوەی بیکەیت دەبێت لە سەدا پێنج بووەدەی دەرامەتت بۆ|shadwman_chunk1477.wav
ۆ ئەم کارەبێت وای بەحاڵت ئەگەر وانەکەیت چونکە مرۆڤ بوونەوەریەکی کۆمەڵایەتی|shadwman_chunk1478.wav
ییە پێویستی بە ماعنەویەتە ئەگی نا ساماندار دەبێت بەڵام شادو|shadwman_chunk1479.wav
مان نابێت ئێمە دەڵێنی شادومان و ساماندار بن کچەکەی منلانی کەم ل|shadwman_chunk1480.wav
ا سەدا پێنجی دەرامەتی خۆی بۆکاریخییەداناوەلە کەنەدا نەخۆشخانەیە|shadwman_chunk1481.wav
کەیە کاتێک هات و بینی گوتی بابە دەموێ پارە بدەم بەم لە خۆشخان|shadwman_chunk1482.wav
ەیە گوتم باشە  ئێستا هەشتا دۆلاری پێداوم هەتا کاتێک کە چوومەوە|shadwman_chunk1483.wav
ئەم پارەیی بۆ بدەم ئێوەش پێچ بۆ لە سەدا دەیترامەتان دابدێین ب|shadwman_chunk1484.wav
ۆکاری خیلخوازی لە سەدا دەی تریش دابنین بۆ پاشەکەوتی درێژکاین ئە|shadwman_chunk1485.wav
ەم ڕێژەیە کەموزیادەکات دەبێت خۆتان دابەشی بکەن و بزیانن کە بۆ لمونا د|shadwman_chunk1486.wav
تێ دەچێت دەبێت کەمین بکەیتەوە بەڵام ڕۆژەکانی تر نابێت لەلایەنە کەمە|shadwman_chunk1488.wav
کەی بێتا خوارەوە بۆ نم وونا ڕێژی فێرکردنەکەت نابێت لە سەدا پێنج کەمتربێ|shadwman_chunk1489.wav
باشە کرتی درێژخایەن بۆچییەوە هەندێک لەو شتانەی ئێستا پێویستت پێ|shadwman_chunk1490.wav
یار نییە بەڵام لە ئاییندەدا پێویستت تێیان دەبێت وەکوو سەفەری ناچاری یاخ|shadwman_chunk1491.wav
خوت هەر شتێکی تر بۆ ئەمانە خەرجی دەکەیت کەواچا ئەو پارەیدەستان دەک|shadwman_chunk1492.wav
ەوێت لە ئێستاوە بەرنامەتان بۆدانەوە یەک ولیۆنتان دەست کەوت دەبێت شەسەت|shadwman_chunk1493.wav
هەزاری بۆ خەرجی دابهێن و چوارسەت هەزاریشی پاشەکەڵ ککەن کەواتە ئێستا ت|shadwman_chunk1494.wav
تانن دەبێ چی لە پارەکانتان بکەن و هەر کات پارەیەکتا دەسکەوت دەزانن|shadwman_chunk1495.wav
ن چۆن بەشی بتەن ئەو پارەی کە چاوەڕوان نەبوویت دەستتکەوێت پاشە کەوتیان دەکێ|shadwman_chunk1496.wav
یت منی مەگنیتیکی دەکەیت باشان دەبێت بەدەرامەتت ئەو دەرامەتە د|shadwman_chunk1497.wav
ەچێتە سەر گەرامەتەکانی ترت دەستدەکەیت بە خەرجکردن لە سەدا شست بوو خەرجیو|shadwman_chunk1498.wav
لە سەدادەبو پانزە بۆ خۆشی و سەرگەنی و لەسەگادە بۆ پاشەکەوتی|shadwman_chunk1499.wav
درێژخانە و نەسەدە پێنج بوو خێرمەم شێوەیە مەنی مەگنێت|shadwman_chunk1500.wav
ڵۆیەکی ساماندارت میراچت پێگەیت چی لێ دەکەیت یەکسەر دەبێت ئەم پا|shadwman_chunk1502.wav
رەیە بخەیتا سەرمایە گوزاریۆو چونکە چاوەڕی ئەم پارەیە نەبوویت|shadwman_chunk1503.wav
ئەو پارانەی کە چاوەڕێیان نەبوویت بێنە ژیانتەوە ژیانت تێک دەدەن تەواوی ە|shadwman_chunk1504.wav
و کەسانی بلیتیان بردۆتۆ و پارەیان بۆ دەرچووە دوای چەندساڵەی گەڕاونێتەوە بۆ بارودووە|shadwman_chunk1505.wav
خی یەکەم جاریان بۆچی جونکە پێکاتی باوەڕی ئەم کەسانە سەبارت|shadwman_chunk1506.wav
بەپارەوتوانەی بەڕێوبردنی پارە لە ئاستی یەکجوو ملیۆندای نەوەک سەد|shadwman_chunk1507.wav
ملیۆن هەر بۆیە دەگەڕێنەوە بۆ خاڵەی سەرەتا جونکە بیرکردنەوەیان ن|shadwman_chunk1508.wav
ە گۆڕاوە ونیای دەرەوەیان گۆڕاوە دونیای ناوەوایەن نەگڕاوەتەنھا تەس|shadwman_chunk1509.wav
انێک سوود لەم پارانە وەردەگرن کە پێشتر بەرنامەیان بۆ داناوە وەکوو گوتمان پا|shadwman_chunk1510.wav
رەی پاشەکەوتەکانت کۆ دەکەیتەوە و دەبێت بە دەرامەتت ھەموو مانگێک کۆیدەکە|shadwman_chunk1511.wav
یتەو دەڵێیت ئەمە پاشەککەوتەکەمە لە سەدا شستی بۆ خەرجیژیانە دادەنیت و|shadwman_chunk1512.wav
لە سەدا چلەکەیشی دابەش دەکەیت ئیتر بە شێوازی خۆتان هەندێک جار خانووێک دەک|shadwman_chunk1513.wav
کڕێت یانی زەویەت دەکڕی ئەمان لە سەدا بیستەکەیە لە سەدا بیستت داناوە بۆ|shadwman_chunk1514.wav
سەرما یەگوزاری ڕەنگە ئێستا بچی زەویەک بکڕێت یان شوقەیەک بکڕی ئەمە چییە|shadwman_chunk1515.wav
ئەمە حسابی سەربەخۆی مادیتانە دەچی زەوی دەکڕێت ئەمە یارمەتی دەد|shadwman_chunk1516.wav
ات زەوی قازانجت پێدەگیێنێت خانوو قازانجێت پێ دەگەنێت پاشەکەوتی|shadwman_chunk1517.wav
ەکی درێژخایەنە بۆ سەربەخۆبوونی مادی ئەگەر دەتەوێ قیست بدەیت و قیستەکەت پەیو|shadwman_chunk1518.wav
ستە بۆ و لە سەدا بیستە کە دەیدێت ئەگەر قیستەکەت بۆ کڕینی سەیارەیە|shadwman_chunk1519.wav
تکاوە لە حسابێکی تر بیدا سەیارە هیچ کات قازانج ناکات داعمیک بک|shadwman_chunk1520.wav
کەیت تەواوی شیانەت لە نیوە دەچێت ڕەنگە بڵێت ئەی هاوار من خۆ ناتوانم|shadwman_chunk1521.wav
دەرامەتم هەرەوەندەیە بۆ نموونە کەسێکی مامناوەن یان کەسێکی کارمەت|shadwman_chunk1522.wav
موچەکەی وادانین پێنسە شەسەت هەزارە ئەم کەسە تەقریبەن ژیانی ئا|shadwman_chunk1523.wav
اسایی دەجوڵت لەناکا سەیارەکەی دەعنێک دەکات یان ژنەکەی نەخۆش دەکەوێت|shadwman_chunk1524.wav
یان تۆشی کارەساتێک دەوێت دەچێتەش یێرباری قەرزیەکەوە لەناکاو|shadwman_chunk1525.wav
شیای بەرەو خوارەوە دەڕوات ئاش ماوەیەک دیسان دەچێتە سەرەوە|shadwman_chunk1526.wav
اشان لەناکاو شتێکی تری بەسەدێت بۆنەونە لەناکاووای دانین یەکێکلەکە|shadwman_chunk1527.wav
سەر نزیکەکانی پارەیکی زۆری لێ وەردەگرێت و دەستی دەستی پێدەکات و ئیتر ناید|shadwman_chunk1528.wav
اتە و دەیستانەوە دیچە خوارەوە پاشان ئەگەر سەیری ژیانی بکەیت|shadwman_chunk1529.wav
دەچێتەواسەرەوە ژیانی ڕێکدەخاتەوو دیسان تێتە خوارەوەدەمەو|shadwman_chunk1530.wav
ێت پێشنیازیکتان بۆ بکەم ئەگەر کەسێک کارمەندێکی ئاسایی دەچوانێت بۆ دانەو|shadwman_chunk1531.wav
یقەرزەکانی ئیش بکات بۆ چاکگوونەوەی ژنەکەی پارە پەیدا بکات بۆ کڕینی سەی|shadwman_chunk1532.wav
یارە پارەپەیدا بکات بۆ کێشەکانی پارەپەیدا بکات دەبێت لە ئاستی بەرزیا|shadwman_chunk1533.wav
بمێنێتەوە ئەی بۆچی هەر لە دۆخی ئەوەڵدا دەمێنێتەوەچونکە م|shadwman_chunk1534.wav
یێشکی بەرنامەڕێژی کراوە بۆ ئەوەی هەر لەویا بمێنێتەوە واتا لە پارەپەیداکردنا س|shadwman_chunk1535.wav
سنووردار نەکراوە لەبیرکدنەوەدا سنووردارکراە ھەمووتان سەیرەکی خۆتا|shadwman_chunk1536.wav
ن بکەن سەردەمی قەرزاربوون و قەرزەتانچان داوەتەوە بەڵام دیسان گەڕاونەتەوە س|shadwman_chunk1537.wav
سەرخاڵی یەکەم کە واچە دەبێت بیکردنەوەتان بگۆڕن دەبێت چاوەکان نان بش|shadwman_chunk1538.wav
شوورین و بەجوورێکی تەپەڕوانی بەفێوەیکی تازا بڕوانێن ئەگە دەڵێیت|shadwman_chunk1539.wav
پارەم نییە و لەکوێ بێنم ژیانی پێبگوەزێرێنم سەیرکا چۆن دەتوانی قا|shadwman_chunk1540.wav
ەرزەکانت بدەیتەوە و چۆن پارەی گەرمانی نەخۆشییەکان دەدەیت لەکوێ دەهێنیت بۆ|shadwman_chunk1541.wav
چی کاتێک نە خۆشییەکە نەما گیسان دەگەڕێیتەوە بوۆ خوارەوە دێی مەگەڕێوە هەر|shadwman_chunk1542.wav
لەسەرەوە بمێنەرەوە جۆ دەتوانین ناوچەی دڵنیای خۆت بەجێ نەهێڵیتو هەر لەن|shadwman_chunk1543.wav
اوچی دڵنیای دابیت کاتێک دەتەوێتهر لە ناوچەیدڵنەی دابیرت ژیان گوشا|shadwman_chunk1544.wav
رت لێ دەکات ناهێڵێت گەورەویت دەبێت ئەو زینجیرە بپچەڕێنیت دەبێت بەس|shadwman_chunk1545.wav
سەر نەریتەکان دازاڵبیتدەبێت لەسەر بیرکردنەوەکانت دازاڵ بیت دەچەوێت کە ساماند|shadwman_chunk1546.wav
داربیچ و هۆکار و باڵگەی بۆ بدۆزیتەوە کە بۆچی دەبێت سامانداربیت سامان|shadwman_chunk1547.wav
دار بە بوو خۆشی و چێژی زیاتر نەوک بۆ ڕۆژی ڕەشلێگومان|shadwman_chunk1548.wav
دەپرچن و دەڵێن ئەو پارەیکە دەڵێیت لە ستیلێمەدا ئەی چی لێ بکەین ئەم پارەیە خ|shadwman_chunk1549.wav
ۆی زیاد دەکات قازانج دەکات تۆ تەنیا دەتوانی لە قازانجەکەی لە زیادەکەی|shadwman_chunk1550.wav
بەکار بهێنیت ئەگی نادەست لە خۆی مەدەن ئەم پارەیە خەزڵەتی وەهایە کە بێ|shadwman_chunk1551.wav
کردنە و باوەڕی ئێوە دەگۆڕێت خۆتان کاتێک گەیشتن بەم بقۆنەغە لەناکاو هەم|shadwman_chunk1552.wav
م ودەرگاکانتان بەڕوودا دەکرێتەوە لەناکاو دەبینن چەندە ساماندارن|shadwman_chunk1553.wav
چەندە هەبوون کاتێ گەیشتن بەم قۆناخە خۆتان دەڵێن بۆچی وا بیرما|shadwman_chunk1554.wav
ن دەکردەوە بۆچی پرسیارمان لە خۆمان نە دەکرد ئێمە هەمیشە دەمانتوانی ئەم کار|shadwman_chunk1555.wav
انە بکەینھەمیشە دەمانتوانی ئەوەندە پارەپەیدا بکەین ئێستاش دەتوان|shadwman_chunk1556.wav
ی بۆچی نەمان دەکرد چونکە ئەم گۆڕانە لە زەیتاندا ڕووی نەدابوو ئێ|shadwman_chunk1557.wav
مەتای هەوڵمان ئەوەیە کە ئەم هەنگاوە سادانە ببنەهۆی ئەوەی ئێوەم|shadwman_chunk1558.wav
نیشکتان بکەنەو لەم زیندانە بێنەدەرەو و هەناسییەکی ئارام هەڵکێشن و م|shadwman_chunk1559.wav
اوەڕ بکەن کە ئێوە ناچار نین بچووکبژین ئێوە شەیانی ئەوەن کە بەشادمانیس|shadwman_chunk1560.wav
امانداری بژین خەرجییەکانت لەو لەسەدا شەستە بدە خۆشگوزەرەیانییەکانیشت|shadwman_chunk1561.wav
لەو لە سەدا پانزەیە ئێوە قەرزداریی خۆشتارن قەرزداری ئاییندەتانن|shadwman_chunk1562.wav
بۆچی قەرزەکانی ترت دەدەیتەوە ئەی بۆچی قەرز بە خۆت نادەین بۆچی پا|shadwman_chunk1563.wav
ارەی ئاو کارەبا دەدەیت بۆچی پارەی ئاو و کارەبای خۆت نادەیت بۆچی ڕیز لە خۆت ناگ|shadwman_chunk1564.wav
لید بۆچیڤیر لە ئایندەت ناکەیتەوە وۆچی بیر لەوە ناکەیتەوە سبەینی ئارامتر و ئاسوو|shadwman_chunk1565.wav
دەتر بژیت ئێمە لە ماوەیەکی کورتی شەش حەودمانگیدا باوڕ بکەن چل و قسوور ملیۆ|shadwman_chunk1566.wav
ی پارەمان پەیدا کردووە ھەر لەو کۆمپانەی کە بەردەڵام دەیانگوت پارەما نییە و ئێستا شە|shadwman_chunk1567.wav
روا دەڵێن ئەگەر کۆمپانیا و کارگەتانەیە ئێوەش حەتمان ئەم کاری بۆ کن|shadwman_chunk1568.wav
باڵێنتان پێ دەدەم بە خێرایی ساماندار دەبن بیکردنەوەتان ئەسڵەند دەگۆڕێت کا|shadwman_chunk1569.wav
دەستی لێ مەدەن هەر کاتێک دەستی لێ بدەن خۆتان دەکوژن هەر کەس دەستیلە|shadwman_chunk1571.wav
ە و پارەیە بدات واچە بڕیاری داوە خۆی بکوژێت بڕیاری داو شادوومە|shadwman_chunk1572.wav
ن و ساماندار نەبێتجیاوزیی پارەداری وس|shadwman_chunk1573.wav
سامانداری چییە لە بازنەی ژیان من و ئێوە وەکوو مرۆڤ یەکەم|shadwman_chunk1574.wav
کاروبارێکی تاکەکەسیمانەیە واتە ئامانجی تاکە کەسیمان هەیەدوو|shadwman_chunk1575.wav
ھەم هەروەها ئامانجی کۆمەڵایەتیمان هەیە سیهەم ئامانجی خیزانی|shadwman_chunk1576.wav
مان هەیە چوارەم ئامانجی مەعنێویمان هەیە پێنجەم ئامانج|shadwman_chunk1577.wav
ی ئابووریمان هەیە شەشەم پاشان ئامانجی پەروەردەیی و فێرکاریمان هە|shadwman_chunk1578.wav
یە حەوتەمهەروەها ئامانجی جەستەیی و تەندروستیمان هەیە|shadwman_chunk1579.wav
هەشتەم دواتر ئامەنجی جۆراوجۆرمان هەیە هەندێک لە مرۆڤەک|shadwman_chunk1580.wav
ان هەندێ لە کەسەکان تەواوی ژیانیان دادەنین تاوەکوو پارە پەیدا بکەن|shadwman_chunk1581.wav
بۆچی چوونکە بەردەوام هەست بە نادڵنیای دەکەن دەترسن هەژار بکەون|shadwman_chunk1582.wav
دەترسن بەدبەخت بن بیردەکەنەوە ئەگەر نەمبووچی ڕۆژێک بارا|shadwman_chunk1583.wav
ەوە بەردەوام هەوڵدەدات بەیرامەتی مانگانی زیاد بکات بە خیزانەکەشی|shadwman_chunk1585.wav
اش ڕاناگات نایەن باتە دەرەوە کاروبەری تاکە کەسییەکانی بشگوێدە|shadwman_chunk1586.wav
خاتوو دەڵێت لە داهاتوودا زیاتر باسی دەکەینئێستا کاتم نییە|shadwman_chunk1587.wav
بۆ ئامانجی کۆمەڵایەتیش دەڵێت مەگەر من بێ ئیشم پەیوەندی بە منەوە چییە|shadwman_chunk1588.wav
کاتی ئەم جۆرە شتانم نییە ئیشم هەیە بۆ ئامانجی تەندروستی دڵ|shadwman_chunk1589.wav
ێت ئەم دوکتۆرانە بیویشتانن بۆ ئامانجی پەروەردە و خوێندن دەڵێت خۆم هەموو|shadwman_chunk1590.wav
شتێک دەزانم کەسانێکان بەم جۆرە دەژین و لە بازنەی ژیانیاندا تەنیا|shadwman_chunk1591.wav
گرنگی بە پارە دەدەن و بەس ھەر بۆیە دەبینن ئەم کەسانە پارەیان ه|shadwman_chunk1592.wav
یە بەڵام لە شتەکانی تێر بێبەشن وەکو تەندروستیە و خێزان|shadwman_chunk1593.wav
نی بەختەوەر و ڕێستی کۆمەڵایەتی و مانایشیان و دەیەوێت بەمجۆرە شیانی بوو|shadwman_chunk1594.wav
گوزەرێنێت هەر بۆیە ژیانی پڕە لە تەباو تل تەپ تاب تەپ|shadwman_chunk1595.wav
بە زۆر پاڵیپیو بنێت چونکەش یانی ناچێت بەڕێوە|shadwman_chunk1596.wav
بەڵام ھەر لەم کاتەدا دەبینیت بۆ نموونە خێزانێکی ئاسایییان کرێکار|shadwman_chunk1597.wav
کە دەرامەتێکی زۆر یا نییەبەڵاهم ژیانیان دەچێت بەڕێ و خۆش|shadwman_chunk1598.wav
ش حاڵشن بۆچی چۆنکا لە کاروباری خێزانیدا ئەوەندە ئیشی کرد|shadwman_chunk1599.wav
ۆ ئەوەندە چۆتە پێشەوە کە لەبواری ئابووریدا هەوڵی داوەوە لە بۆ|shadwman_chunk1600.wav
واری خوێندنداو لە هەر بوارێکدا بەئەندازەی یەک ئیشی کردووە هەموویان کەمن|shadwman_chunk1601.wav
بەڵام تا ڕادەیەک لەیەکەوە نزیکەمواتا ئەمیش بازنەی|shadwman_chunk1602.wav
ژیانی ناهاوسنگە و تەپاوتلی چیایە بەڵام نەک وەک ئەم کەسەی کەماڵ|shadwman_chunk1603.wav
ی ماڵتی ملیار دێرە ئەم ژیانی ئاسوودەتر دەچێت بەڕیوەس|shadwman_chunk1604.wav
اماندار کەسێکە کە بازنەی ژیانی هاوسەنگە ڕیز لە خۆی دەگرێت خێزان|shadwman_chunk1605.wav
نی بەختەوەری هەیە دۆست و هاوڕێی باشی هەیە لە کۆمەڵگەشدا کەسێکی ب|shadwman_chunk1606.wav
ڕێزە ئابوورەکەی ڕێکوپێکو باشە واتە گرنگی بە هەموو ئەمانەت|shadwman_chunk1607.wav
اوەتۆشهێندە بەسە کە بازنەی ژیانت بە بیرکردنەوەی دروست گەورە|shadwman_chunk1608.wav
ەم بە شێنمەعنەویاتەوە بێت دەیپارەی نابێت ژیانی پێبەڕەیەوەبەرێت بۆ نم و|shadwman_chunk1610.wav
نێ دەڵێت کاکە من مامۆستای زانکۆم من فەیلە سووفم من عارفم|shadwman_chunk1611.wav
بەڵام ژیانم بەڕێوە ناچێتڕاست دەکات چونکە لە گوارێکدا سەرم|shadwman_chunk1612.wav
ایەگوزاریکردووە و لە بوارێکی تردا نەیکردووە کەسی سەرکەوتووکەسیسا|shadwman_chunk1613.wav
اماندار کەسێکە پارەیشی هەیە و ئەم شتانەیشی هەیە تۆش لە هە|shadwman_chunk1614.wav
ەر شوێنێک بیت دەبێت ئەمانەت هەبێت هەرەمەی کە ئێستا پارەتان داوە  ئەم کچ|shadwman_chunk1615.wav
یبەتانکڕیوە و دەتانەوێت فێر بەبن واچە هاتوون بازنەی ژیانتان هاسن|shadwman_chunk1616.wav
ەنگ خەریکەن فێر دەبن و لە سەر خۆتان سەرمایەک و زاری دەکەن|shadwman_chunk1617.wav
کەسانی ساماندار زیاتر لە هەر کەسێک|shadwman_chunk1618.wav
لەسەر خوی سەرمایەگوزاری دەکات ھەیر کاتێک لەسەر خۆت سەرمایەگوزاریت کرد ز|shadwman_chunk1619.wav
ۆر بە خێرایی پێش دەکەویت بەکورتی ناوڕۆکی ئەم باسەمان بەریچییە لە و|shadwman_chunk1620.wav
ۆیکەیەتەم گەشەکردن لەسەر یەکێو نییە گەخەی ورۆڤ|shadwman_chunk1621.wav
لەسەرییەکییەڵ نییەوا نەزانن و مەڵێن من مانگی پێنسەت هەزارمەیە لەکوێ|shadwman_chunk1622.wav
ە دەتوانم خانووێکی پەنجاملیێنی بکڕمئەگەر وابیر بکەیتەوە دەدوڕێی|shadwman_chunk1623.wav
هەرگیز وابیر مەکەرەوە ئەم خاڵانە ڕەچاو بکە دەبینین وەکوو با|shadwman_chunk1624.wav
ران بەسەرت دادەبارێ وەکو باران سەرسام دەبیتدووهەم|shadwman_chunk1625.wav
لەپێناو خۆتاندا لەسەر جەستەتان لە سەربیرکردنەوەتان سەرمایەگوز|shadwman_chunk1626.wav
اری بکەن ئاگاتان لە خواردنتان بێت وەرزیش بکەن فێر ببن بۆ ف|shadwman_chunk1627.wav
ێربوون پارە سەرف بکەنبنیامین فڕانکلین دەڵێت ئەگەر پێچ وایەتییەک|shadwman_chunk1628.wav
ونی فێربوون بەناتانەوە زۆرە کێشەیەت نییەنەفامێ و نەزانی تاقی|shadwman_chunk1629.wav
بکەنەوە گرانە یانی چی گرانە دەبێت پارەکی بدەی مەگەر ناتەو|shadwman_chunk1630.wav
ی بگۆڕیت مەگەر ناتەوی باشتر بیت ئەگەر دەتەوەێی ڕێگاکەی بیدۆزیتەوە دەبێت|shadwman_chunk1631.wav
پارەکی بدەیت ئەگەر نایدەیت دەینەفامیو تاقی بکەرەوە|shadwman_chunk1632.wav
لەبیرتان نەچێت سەرکەوتن لێهاتووییە وەک هەر لێهاتوویەکی تر بە|shadwman_chunk1633.wav
فێربوون و ڕاهێنان فەراهەم دەبێت سامانداربوون لێهاچووییەکە لێهاتوو|shadwman_chunk1634.wav
یەکی زیهنی دەبێت ڕاهێنانی لەسەر بکەیت ڕاهێنانەکەش ئەوەیە کە|shadwman_chunk1635.wav
باسمانکردئێستا زیهنە سەر قاڵە و مەشتومەڕ لازیهنەدایە هەرکە با|shadwman_chunk1636.wav
سی پارە دەکرێت مێشکت دنیایەک نەموونەی نێگەتەف وێنە دەکات کێشە نیا|shadwman_chunk1637.wav
قەبوڵی بکەماوەڕێ خراپەکانت سەبارەت بەسەروەت و سامان بنووسەک|shadwman_chunk1638.wav
ە چۆن سەبارەت بەپارە بیر دەکەیتەوەلە ڕابردوودا چیت بەسەرهاچ|shadwman_chunk1639.wav
ووە چیت پێ گوتراوە چ کەسانێک پێشنگت بوو بیان گۆڕە|shadwman_chunk1640.wav
ئەو نەوەنی کە وەکو پێشنگباسم گرت ئێوەش دەتوانن سبەی مێو دوو سبەی بێن و|shadwman_chunk1641.wav
لاسی مینارەکانی تردا ببنە نموونەبەڵێن ئێمە هاچوون بۆ ئێرە بەڕ|shadwman_chunk1642.wav
ە یمە عەزەمی تۆ هەڵەت کردمن نەبووم بە ملیۆنەر بووم بە ملیاردێر بەمو|shadwman_chunk1643.wav
شێوەیە سەرسامەم بکەندەمەوێت کاتان لێ بکەم پەیمان بدەن لەم چرک|shadwman_chunk1644.wav
ەساتەوە هەر هەنگاوێک دەرێن بۆ ئەوەبێت کە شادوو ساماندارتر بن ئاواهی|shadwman_chunk1645.wav
هەم یارمەتیی خۆتان داوە هەم یارمەتیی خێزانەکەتان داوە هەم یارمەتی ڕ|shadwman_chunk1646.wav
ڵاتەکەتان و جیهانیشتان داوە دەڵێکی شاد و لەوێکی پڕ لەخەندا|shadwman_chunk1647.wav
بۆ هەموو لایەکتان شاد و ساماندار بن خواتان لەگەڵ|shadwman_chunk1648.wav
ئا وھ لدم لە لاه|shadwman_chunk1649.wav
بم لەوبا ه|shadwman_chunk1650.wav
موباچ ملوم|shadwman_chunk0.wav
توم ممو ناڵهاب|shadwman_chunk1.wav
